R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
8.886575402,130807.2496,-111.0907869,130782.1763,128.8983152,130882.4694,4.383127133,498.42542,-116.2302183,501.17207,124.4865401,499.34097,8.898034558,130832.3229,0,0,0,0,4.211239794,499.70719,0,0,0,0,60,0,7.551079575,0.073114379,0,1.288146997,128838,-118.63861,128692.7031,121.3027936,128921.2578,177.3770211,504.8847046,56.98333934,507.4081421,-62.5314337,505.0449219,1.315612789,128816.0625,0,0,0,0,177.2781473,505.7659302,0,0,0,0,60,0,7.31882136,-3.075053284,0,1.289155039,128375.1424,-118.6652889,128350.0691,121.3410019,128400.2157,177.3648151,501.53829,56.9863823,503.5525,-62.64720532,501.17207,1.317802929,128375.1424,0,0,0,0,177.2330348,502.08762,0,0,0,0,60,0,7.321391996,-3.074618526,0,8.926682448,130857.3961,-111.062139,130230.5644,128.955611,130932.6159,4.360208821,495.67877,-116.0067648,498.24231,124.515188,495.12944,8.938141604,130681.8832,0,0,0,0,4.285724308,496.41121,0,0,0,0,60,0,7.575955326,0.07992664,0,0,0,0,0,0,0,0,0,0,0,0,0
8.880845825,130807.2496,-111.0907869,130782.1763,128.8983152,130882.4694,4.388856711,498.60853,-116.2302183,500.98896,124.4808106,499.34097,8.898034558,130832.3229,0,0,0,0,4.211239794,499.70719,0,0,0,0,60,0,7.542923021,0.072694069,0,1.288146997,128835.6016,-118.6441015,128695.9375,121.3082988,128917.5781,177.3880041,504.7588501,56.9943257,507.2879639,-62.52045076,505.2051392,1.315612789,128815.7188,0,0,0,0,177.2891302,505.7487488,0,0,0,0,60,0,7.321353177,-3.075755655,0,1.294884617,128375.1424,-118.6710185,128350.0691,121.3410019,128400.2157,177.3648151,501.35518,56.98065273,503.36939,-62.64147574,501.17207,1.317802929,128375.1424,0,0,0,0,177.2387643,502.08762,0,0,0,0,60,0,7.325689076,-3.074902445,0,8.92095287,130857.3961,-111.0564094,130230.5644,128.9498814,130907.5427,4.388856711,495.86188,-116.0067648,498.24231,124.5037289,494.94633,8.938141604,130656.81,0,0,0,0,4.291453886,496.41121,0,0,0,0,60,0,7.567625837,0.079286955,0,0,0,0,0,0,0,0,0,0,0,0,0
8.75479511,130807.2496,-111.2168376,130782.1763,128.7722645,130907.5427,4.131025703,498.97475,-116.3734578,500.98896,124.1714134,500.62274,8.771983843,130832.3229,0,0,0,0,3.976327098,500.25652,0,0,0,0,60,0,7.520542357,0.074121253,0,1.167297365,128838.9297,-118.7649549,128692.5078,121.1764624,128929.3828,177.184765,504.9133301,56.87347575,507.3108521,-62.85004153,505.8288574,1.189270084,128821.1563,0,0,0,0,177.0748945,506.0119629,0,0,0,0,60,0,7.297999494,-3.074723451,0,1.168833902,128375.1424,-118.7856101,128375.1424,121.2206807,128400.2157,177.1184432,502.08762,56.84887243,503.36939,-62.86492928,501.53829,1.197481792,128375.1424,0,0,0,0,177.0382291,502.27073,0,0,0,0,60,0,7.300193043,-3.071557524,0,8.800631733,130857.3961,-111.1824601,130230.5644,128.8352898,130932.6159,4.131025703,496.59432,-116.1328155,498.24231,124.1771429,496.04499,8.812090889,130681.8832,0,0,0,0,4.05654119,496.96054,0,0,0,0,59.999,0,7.530732271,0.081490192,0,0,0,0,0,0,0,0,0,0,0,0,0
8.69749933,130807.2496,-111.2855925,130782.1763,128.7206983,130907.5427,4.022163722,500.07341,-116.4422127,500.80585,123.9937964,500.98896,8.708958486,130832.3229,0,0,0,0,3.861735539,500.62274,0,0,0,0,60,0,7.476974157,0.075078136,0,1.106872603,128836.875,-118.8253884,128701.375,121.1215204,128919.4453,177.0639116,505.0621033,56.80206612,507.2421875,-62.97088807,506.0691833,1.134338394,128819.8359,0,0,0,0,176.9650378,506.1035156,0,0,0,0,60,0,7.289897269,-3.073491255,0,1.117267701,128375.1424,-118.854365,128350.0691,121.1576554,128425.2889,177.0611474,502.27073,56.80303581,503.36939,-63.03681662,502.45384,1.140186012,128375.1424,0,0,0,0,176.9408263,502.82006,0,0,0,0,59.999,0,7.283482851,-3.073238569,0,8.743335954,130857.3961,-111.2397559,130255.6377,128.7722645,130932.6159,4.073729923,496.41121,-116.1843817,498.42542,124.0568218,496.2281,8.760524688,130681.8832,0,0,0,0,3.982056676,496.96054,0,0,0,0,60,0,7.530430487,0.081136602,0,0,0,0,0,0,0,0,0,0,0,0,0
8.634473973,130807.2496,-111.3314292,130782.1763,128.6519433,130882.4694,3.907572163,500.07341,-116.4880493,500.98896,123.8792049,501.17207,8.651662706,130832.3229,0,0,0,0,3.764332714,500.80585,0,0,0,0,60,0,7.47393071,0.076712699,0,1.046447733,128849.1719,-118.8858082,128695.5,121.0611005,128918.0234,176.9650378,505.0849915,56.75262579,507.2765503,-63.09723291,506.7844238,1.068420452,128821.2031,0,0,0,0,176.8771469,506.3781738,0,0,0,0,60,0,7.285152343,-3.073538202,0,1.054242343,128375.1424,-118.9173904,128375.1424,121.1060892,128400.2157,176.9293671,502.63695,56.7285513,503.36939,-63.13421945,502.45384,1.077160655,128375.1424,0,0,0,0,176.8434235,502.82006,0,0,0,0,60,0,7.273007866,-3.071014533,0,8.686040174,130882.4694,-111.3027813,130230.5644,128.7149687,130932.6159,3.936220053,496.77743,-116.2302183,498.24231,123.9823373,496.41121,8.691769752,130681.8832,0,0,0,0,3.896113007,497.14365,0,0,0,0,59.999,0,7.520088597,0.083515507,0,0,0,0,0,0,0,0,0,0,0,0,0
8.600096505,130832.3229,-111.3829954,130782.1763,128.6232954,130907.5427,3.861735539,500.25652,-116.5568043,500.62274,123.7531542,500.98896,8.617285239,130832.3229,0,0,0,0,3.684118623,500.62274,0,0,0,0,60,0,7.458150078,0.076377884,0,1.013488762,128846.8203,-118.9242622,128701.2266,121.0281381,128924.2422,176.8991128,505.8288574,56.71966672,507.2822571,-63.11920563,506.5155029,1.035461481,128821.1563,0,0,0,0,176.8332015,506.5383911,0,0,0,0,60,0,7.266693732,-3.071488766,0,1.014135297,128400.2157,-118.9460383,128350.0691,121.0659821,128425.2889,176.809046,503.00317,56.71136256,503.18628,-63.20870396,502.63695,1.042783187,128400.2157,0,0,0,0,176.7803981,503.00317,0,0,0,0,60,0,7.26037647,-3.068554824,0,8.651662706,130882.4694,-111.3314292,130230.5644,128.6748616,130932.6159,3.838817227,497.32676,-116.2703254,498.24231,123.9250415,496.2281,8.657392284,130681.8832,0,0,0,0,3.827358071,497.32676,0,0,0,0,60,0,7.504044174,0.08609997,0,0,0,0,0,0,0,0,0,0,0,0,0
8.600096505,130832.3229,-111.3829954,130782.1763,128.6232954,130907.5427,3.890383429,499.8903,-116.5052381,500.98896,123.7646133,500.80585,8.611555661,130832.3229,0,0,0,0,3.71849609,500.62274,0,0,0,0,59.999,0,7.467928823,0.076661108,0,1.013488762,128850.9297,-118.9242622,128698.8281,121.0226466,128929.9688,176.8606588,505.6514893,56.73614796,507.2879639,-63.13018857,506.3209534,1.035461481,128824.1406,0,0,0,0,176.8222049,506.4182129,0,0,0,0,60,0,7.270149264,-3.069804994,0,1.008405719,128375.1424,-118.9517678,128375.1424,121.0717117,128400.2157,176.849153,502.82006,56.69417383,503.18628,-63.17432649,502.63695,1.042783187,128375.1424,0,0,0,0,176.7918573,502.82006,0,0,0,0,60,0,7.267728006,-3.070174764,0,8.645933129,130882.4694,-111.3314292,130230.5644,128.6748616,130932.6159,3.827358071,497.14365,-116.2932437,498.42542,123.8734753,496.41121,8.657392284,130681.8832,0,0,0,0,3.798710182,497.32676,0,0,0,0,60,0,7.507859192,0.085714229,0,0,0,0,0,0,0,0,0,0,0,0,0
8.554259881,130832.3229,-111.428832,130782.1763,128.5659996,130907.5427,3.792980604,500.43963,-116.5797226,500.62274,123.6614809,501.35518,8.559989459,130832.3229,0,0,0,0,3.621093265,500.80585,0,0,0,0,59.999,0,7.447656508,0.076712825,0,0.958557179,128840.1563,-118.9682076,128697.4063,120.9787011,128925.0234,176.8057304,505.8117065,56.66473492,507.2765503,-63.25104194,507.1849976,0.986022971,128817.7266,0,0,0,0,176.7453106,506.7443848,0,0,0,0,60,0,7.261057047,-3.071693775,0,0.962569096,128375.1424,-118.9918749,128350.0691,121.0144159,128400.2157,176.7632094,502.63695,56.64260763,503.36939,-63.27172932,502.82006,0.991216986,128375.1424,0,0,0,0,176.7116432,502.82006,0,0,0,0,60,0,7.271041229,-3.069309004,0,8.600096505,130857.3961,-111.388725,130255.6377,128.6232954,130932.6159,3.764332714,497.32676,-116.3218916,498.24231,123.8219091,496.59432,8.611555661,130681.8832,0,0,0,0,3.752873558,497.32676,0,0,0,0,60,0,7.498402041,0.08601434,0,0,0,0,0,0,0,0,0,0,0,0,0
8.519882414,130832.3229,-111.4460207,130782.1763,128.5373518,130907.5427,3.752873558,500.43963,-116.5625338,500.62274,123.6500218,501.17207,8.531341569,130832.3229,0,0,0,0,3.609634109,500.80585,0,0,0,0,60,0,7.446032776,0.077936217,0,0.931091388,128844.0781,-119.0011565,128699.6094,120.9457387,128928.3516,176.7562935,505.4283142,56.6427622,507.2822571,-63.2839976,506.9160461,0.953063999,128821.9922,0,0,0,0,176.7068566,506.5383911,0,0,0,0,59.99900055,0,7.270764105,-3.070656468,0,0.933921206,128375.1424,-119.0262524,128375.1424,120.9914976,128400.2157,176.7402911,502.63695,56.61968931,503.18628,-63.33475467,502.82006,0.962569096,128375.1424,0,0,0,0,176.6772657,502.82006,0,0,0,0,60,0,7.264583228,-3.069761644,0,8.565719037,130882.4694,-111.4231024,130230.5644,128.6003771,130932.6159,3.735684824,497.14365,-116.3791873,498.24231,123.7932612,496.96054,8.577178193,130681.8832,0,0,0,0,3.712766512,497.32676,0,0,0,0,60,0,7.508405062,0.084790411,0,0,0,0,0,0,0,0,0,0,0,0,0
8.514152836,130832.3229,-111.4574799,130782.1763,128.5316222,130907.5427,3.74714398,500.80585,-116.6198296,500.80585,123.5984556,501.53829,8.519882414,130832.3229,0,0,0,0,3.575256642,500.98896,0,0,0,0,59.999,0,7.437329549,0.076940925,0,0.920105028,128836.8281,-119.0066616,128696.8203,120.9402472,128918.5078,176.761785,505.771637,56.62628437,507.3452148,-63.3169601,507.4310303,0.94757082,128816.5078,0,0,0,0,176.69586,506.8473816,0,0,0,0,60,0,7.260318764,-3.071984231,0,0.928191628,128400.2157,-119.0319819,128350.0691,120.9743089,128425.2889,176.7288319,502.63695,56.60823016,503.36939,-63.34621383,502.82006,0.95110994,128375.1424,0,0,0,0,176.6658066,503.00317,0,0,0,0,60,0,7.267839974,-3.069438422,0,8.559989459,130882.4694,-111.428832,130230.5644,128.588918,130932.6159,3.689848201,497.14365,-116.3619986,498.24231,123.7818021,497.14365,8.571448615,130681.8832,0,0,0,0,3.701307357,497.50987,0,0,0,0,60,0,7.507921238,0.086034462,0,0,0,0,0,0,0,0,0,0,0,0,0
8.508423258,130832.3229,-111.4632095,130782.1763,128.5258926,130907.5427,3.729955246,500.80585,-116.6026409,500.62274,123.632833,501.35518,8.519882414,130832.3229,0,0,0,0,3.586715798,500.98896,0,0,0,0,60,0,7.438322484,0.077833008,0,0.920105028,128836.9766,-119.0066616,128699.4609,120.9347557,128913.4688,176.7782594,505.7258606,56.64825709,507.2078857,-63.31146179,506.9961548,0.94757082,128814.1563,0,0,0,0,176.7068566,506.6356812,0,0,0,0,60,0,7.257351968,-3.071651355,0,0.928191628,128375.1424,-119.0319819,128350.0691,120.9743089,128400.2157,176.7173728,502.63695,56.61968931,503.36939,-63.3290251,503.00317,0.95110994,128375.1424,0,0,0,0,176.6715361,503.00317,0,0,0,0,60,0,7.268424496,-3.0691986,0,8.559989459,130857.3961,-111.428832,130230.5644,128.5831884,130932.6159,3.707036934,497.50987,-116.3619986,498.24231,123.741695,496.59432,8.571448615,130681.8832,0,0,0,0,3.689848201,497.50987,0,0,0,0,60,0,7.489104114,0.086553421,0,0,0,0,0,0,0,0,0,0,0,0,0
11.61958409,133389.7964,-108.3348599,133339.6499,131.6599717,133515.1628,11.42477843,313.1181,-108.6499867,312.75188,131.0526365,313.66743,11.6425024,133414.8697,0,0,0,0,11.27007983,313.30121,0,0,0,0,60.296,0,12.03855019,-0.000978944,0,6.962585557,132906.8281,-112.9476964,132715.3438,127.0156868,133031.3125,179.7940065,316.8640137,59.97162223,317.9454956,-60.20782384,318.3288574,7.006530994,132882.4844,0,0,0,0,179.85444,317.7108765,0,0,0,0,60.52000046,0,11.934672,-3.016426858,0,6.961437211,132437.0121,-112.9700885,132361.7923,127.0476615,132512.232,179.7483195,313.48432,60.02305862,314.03365,-60.34964456,314.39987,7.013003412,132437.0121,0,0,0,0,179.8113448,314.03365,0,0,0,0,60.52,0,11.97231213,-3.014277328,0,11.66542071,133465.0162,-108.2890233,132788.0379,131.7000788,133540.236,11.36748266,308.72346,-108.3520486,310.00523,131.2818196,310.00523,11.68833902,133264.4301,0,0,0,0,11.43623759,309.4559,0,0,0,0,60.294,0,12.27593682,0.007100467,0,0,0,0,0,0,0,0,0,0,0,0,0
17.30905499,132361.7923,-102.6683073,132311.6458,137.3379835,132437.0121,17.82471701,281.9894,-102.3646397,280.52452,137.4926821,281.25696,17.32051415,132361.7923,0,0,0,0,17.64710009,281.25696,0,0,0,0,60.016,0,13.24183407,-0.013146941,0,13.09845014,131673.2969,-106.8392943,131525.4531,133.1240889,131762.3125,-174.9435477,285.6845703,65.091252,285.7589722,-54.93988334,285.5644226,13.12591604,131653.8438,0,0,0,0,-174.9325647,285.6731567,0,0,0,0,60.01599884,0,13.09479226,-3.000260589,0,13.10354477,131208.4219,-106.8623584,131183.3486,133.1611212,131233.4952,-174.9641219,283.08806,65.16249004,282.90495,-54.96957086,282.90495,13.13219266,131208.4219,0,0,0,0,-174.9240149,282.90495,0,0,0,0,60.016,0,13.14459298,-2.999092334,0,17.36062119,132411.9389,-102.6167411,131760.0339,137.3895497,132462.0854,17.84763532,278.69342,-102.0896199,278.69342,137.8364568,278.3272,17.37780993,132211.3527,0,0,0,0,17.86482405,278.69342,0,0,0,0,60.016,-0.01,13.48668454,-0.006590979,0,0,0,0,0,0,0,0,0,0,0,0,0
20.38010877,133189.2102,-99.58579437,133139.0637,140.4204964,133239.3568,21.10776517,279.79208,-98.97845911,278.87653,140.7814598,278.87653,20.39729751,133189.2102,0,0,0,0,20.96452572,279.05964,0,0,0,0,60.001,0,13.43205637,-0.013819042,0,16.24054036,132507.6563,-103.6917109,132356.3438,136.2551979,132595.6563,-171.7630018,283.4072266,68.21136437,283.8077393,-51.82525903,283.6990356,16.26800625,132484.8906,0,0,0,0,-171.7959643,283.6418152,0,0,0,0,60.00299835,0,13.29260065,-3.002481378,0,16.24335349,132035.8398,-103.7110905,132010.7666,136.3009299,132060.9131,-171.8300428,281.25696,68.27365087,280.89074,-51.82976215,280.70763,16.27200138,132035.8398,0,0,0,0,-171.7956653,280.89074,0,0,0,0,60,0,13.30881772,-2.998471352,0,20.46032286,133214.2835,-99.53422817,132562.3785,140.4720626,133289.5033,21.11922433,276.67921,-98.77792388,276.86232,141.1080458,276.4961,20.46605244,133013.6974,0,0,0,0,21.14787222,276.67921,0,0,0,0,60,0,13.66918988,-0.009291111,0,0,0,0,0,0,0,0,0,0,0,0,0
20.43740455,133139.0637,-99.5514169,133088.9172,140.4491443,133214.2835,21.0733877,279.97519,-98.93835206,278.87653,140.8559444,278.69342,20.44313413,133139.0637,0,0,0,0,20.99317361,279.24275,0,0,0,0,60.001,0,13.42131738,-0.010208009,0,16.27899261,132480.3906,-103.6532638,132324.7969,136.2991433,132568.0469,-171.691599,283.5101929,68.29376378,283.7848511,-51.72638179,283.9279175,16.30645851,132455.6563,0,0,0,0,-171.7080734,283.7390747,0,0,0,0,60.00099945,0,13.28625725,-3.003509836,0,16.28346054,132010.7666,-103.6709835,131985.6933,136.3353074,132010.7666,-171.7440991,281.25696,68.2908396,280.89074,-51.75527763,280.89074,16.31783801,132010.7666,0,0,0,0,-171.7383695,281.07385,0,0,0,0,60.003,0,13.31532186,-3.000722228,0,20.50042991,133189.2102,-99.48839155,132537.3052,140.5236288,133264.4301,21.16506095,276.86232,-98.78365346,276.86232,141.1424233,276.67921,20.50615949,132988.6241,0,0,0,0,21.17079053,276.86232,0,0,0,0,60.001,0,13.6564556,-0.010456804,0,0,0,0,0,0,0,0,0,0,0,0,0
20.63793978,132813.1112,-99.32796336,132788.0379,140.6668683,132888.331,21.205168,280.70763,-98.8237605,279.42586,141.0564796,279.42586,20.65512851,132813.1112,0,0,0,0,21.14214264,279.79208,0,0,0,0,60,0,13.36447296,-0.009397543,0,16.47125219,132141.5469,-103.4610008,131993.0156,136.4913995,132228.0313,-171.5322916,284.2197266,68.45306428,284.6832275,-51.52862733,284.3513489,16.49871809,132121.0313,0,0,0,0,-171.5377831,284.4200134,0,0,0,0,60.00099945,0,13.23082683,-3.001486562,0,16.47826619,131684.814,-103.4761778,131634.6675,136.5243834,131684.814,-171.555023,282.17251,68.53721145,281.80629,-51.61203819,281.80629,16.50691408,131684.814,0,0,0,0,-171.5435639,281.9894,0,0,0,0,60,0,13.22172378,-3.000084714,0,20.71815387,132863.2577,-99.27639716,132211.3527,140.7298936,132913.4043,21.31975956,277.59476,-98.6690619,277.96098,141.2799331,277.77787,20.72388345,132662.6716,0,0,0,0,21.30257082,277.77787,0,0,0,0,60.001,0,13.60498558,-0.010281346,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6322102,132462.0854,-99.32796336,132437.0121,140.6611387,132537.3052,21.06192855,281.25696,-98.86959713,280.1583,140.9189697,279.97519,20.64939894,132487.1587,0,0,0,0,21.03328066,280.52452,0,0,0,0,59.999,0,13.29658173,-0.00542207,0,16.44378629,131783.375,-103.4829735,131636.6094,136.4639284,131868.1406,-171.5542712,284.7976685,68.4475728,285.1352539,-51.55609152,285.2382813,16.47125219,131763.7344,0,0,0,0,-171.5542712,285.0608826,0,0,0,0,60,0,13.16331101,-3.002657975,0,16.4496183,131308.715,-103.5048257,131283.6417,136.5014651,131358.8615,-171.5779413,283.08806,68.44553821,282.72184,-51.62922692,282.53873,16.47826619,131308.715,0,0,0,0,-171.5894005,282.72184,0,0,0,0,60,0,13.15065266,-3.000407734,0,20.70669472,132512.232,-99.27639716,131885.4002,140.7241641,132587.4518,21.17079053,278.3272,-98.74354641,278.51031,141.1768007,278.51031,20.71815387,132336.7191,0,0,0,0,21.19943842,278.3272,0,0,0,0,60,0,13.52612722,-0.007238707,0,0,0,0,0,0,0,0,0,0,0,0,0
20.57491442,132361.7923,-99.40817746,132311.6458,140.5923838,132411.9389,20.93587783,281.44007,-98.91543375,280.52452,140.8960514,280.34141,20.58637358,132361.7923,0,0,0,0,20.9702553,280.70763,0,0,0,0,60,0,13.2954957,-0.003120792,0,16.37786985,131665.8906,-103.5598814,131518.5938,136.381529,131769.125,-171.6476535,285.0379944,68.3981359,285.3355408,-51.6165182,285.4957581,16.39434939,131648.4688,0,0,0,0,-171.6201825,285.2897644,0,0,0,0,59.99900055,0,13.14000502,-3.001680127,0,16.37513378,131208.4219,-103.5735806,131158.2754,136.4269806,131208.4219,-171.6524258,283.27117,68.38251285,283.08806,-51.6865227,282.72184,16.3980521,131208.4219,0,0,0,0,-171.6524258,283.08806,0,0,0,0,59.999,0,13.13991738,-2.999817636,0,20.6322102,132411.9389,-99.35088168,131760.0339,140.6611387,132462.0854,21.12495391,278.51031,-98.8237605,278.69342,141.0793979,278.69342,20.64366936,132211.3527,0,0,0,0,21.12495391,278.69342,0,0,0,0,60,0,13.50097465,-0.008320834,0,0,0,0,0,0,0,0,0,0,0,0,0
15.60164076,131960.62,-104.3757215,131910.4735,135.6362988,132010.7666,12.98322364,399.54602,-106.9941387,399.1798,132.931938,397.71492,15.6188295,131960.62,0,0,0,0,12.97176448,398.81358,0,0,0,0,59.986,0,9.361695865,0.049386912,0,9.621276819,130629.5625,-110.310977,130493.4766,129.6304335,130715.6094,-175.778511,403.6273804,64.13544216,404.4055786,-55.8352665,404.0966187,9.648742717,130612.4766,0,0,0,0,-175.8279479,404.045105,0,0,0,0,59.98799896,0,9.211404306,-3.048444501,0,9.625690958,130180.4178,-110.3344826,130155.3446,129.6660786,130205.4911,-175.8063699,401.0109,64.1598139,401.74334,-55.83473714,401.37712,9.654338848,130180.4178,0,0,0,0,-175.8350177,401.37712,0,0,0,0,59.988,0,9.237527155,-3.046991973,0,15.6703957,132010.7666,-104.3184258,131358.8615,135.687865,132060.9131,13.12646309,396.43315,-106.948302,396.98248,133.109555,396.06693,15.68185485,131810.1804,0,0,0,0,13.09208562,396.43315,0,0,0,0,59.986,0,9.475325406,0.045130376,0,0,0,0,0,0,0,0,0,0,0,0,0
15.56153372,131960.62,-104.4158286,131910.4735,135.5961918,132010.7666,12.94311659,399.54602,-107.0285161,399.36291,132.8861014,397.53181,15.57872245,131960.62,0,0,0,0,12.93165744,398.81358,0,0,0,0,59.986,0,9.362415757,0.050133003,0,9.577332235,130623.8359,-110.3549225,130494.8438,129.586488,130717.0313,-175.8279479,403.8448486,64.08599842,404.2396545,-55.87921194,404.1366577,9.60479728,130611.2969,0,0,0,0,-175.8773848,404.0737305,0,0,0,0,59.98600006,0,9.200024806,-3.048514613,0,9.585583913,130155.3446,-110.3688601,130155.3446,129.6317011,130205.4911,-175.8636656,401.19401,64.13689559,401.74334,-55.90349207,401.37712,9.608502224,130180.4178,0,0,0,0,-175.8808544,401.37712,0,0,0,0,59.986,0,9.222744081,-3.046180028,0,15.62455907,132010.7666,-104.3585328,131358.8615,135.647758,132060.9131,13.09208562,396.43315,-107.0285161,396.98248,133.0694479,396.25004,15.63601823,131810.1804,0,0,0,0,13.046249,396.61626,0,0,0,0,59.986,0,9.479947328,0.04393706,0,0,0,0,0,0,0,0,0,0,0,0,0
14.38124066,131684.814,-105.5789329,131634.6675,134.4044396,131734.9606,11.67115029,400.64468,-108.2890233,400.27846,131.6313239,398.81358,14.39842939,131684.814,0,0,0,0,11.67115029,399.91224,0,0,0,0,59.99,0.01,9.316504683,0.05122058,0,8.374328455,130350.7734,-111.5579237,130193.0391,128.3944698,130431.1328,-177.1243314,404.6917114,62.86651595,405.2524414,-57.0986944,405.1437378,8.401794354,130323.0547,0,0,0,0,-177.11884,405.0235596,0,0,0,0,59.99000168,0,9.168452885,-3.045810954,0,8.382372543,129879.5386,-111.5720714,129879.5386,128.4284898,129879.5386,-177.0783362,402.10956,62.8591997,402.29267,-57.14108091,401.92645,8.405290855,129879.5386,0,0,0,0,-177.1241728,402.10956,0,0,0,0,59.988,0,9.177767548,-3.046550912,0,14.44999559,131709.8873,-105.5273667,131083.0556,134.4674649,131785.1071,11.797201,397.16559,-108.2317275,397.89803,131.751645,396.61626,14.46145475,131534.3744,0,0,0,0,11.76855311,397.16559,0,0,0,0,59.99,0,9.42955337,0.048189858,0,0,0,0,0,0,0,0,0,0,0,0,0
12.30140386,130982.7625,-107.6702289,130957.6892,132.3303324,131032.909,9.316293749,402.65889,-110.5407474,402.842,129.3967885,401.56023,12.3185926,130982.7625,0,0,0,0,9.385048684,402.29267,0,0,0,0,59.999,0.01,9.239588888,0.056835423,0,6.22650162,129624.5313,-113.7057518,129476.7344,126.241157,129707.6797,-179.2501868,407.0263062,60.77911452,407.4840698,-59.3014509,407.6728821,6.248474338,129601.2188,0,0,0,0,-179.2611698,407.3867798,0,0,0,0,59.99900055,0.01,9.049454222,-3.046567351,0,6.233780811,129152.4138,-113.7263928,129127.3405,126.279898,129202.5603,-179.3529786,404.30688,60.73925586,404.6731,-59.352698,404.30688,6.256699123,129152.4138,0,0,0,0,-179.3243307,404.48999,0,0,0,0,59.999,0.01,9.074342064,-3.042415151,0,12.36442922,131032.909,-107.6186627,130406.0773,132.3818986,131083.0556,9.562665601,399.54602,-110.4949108,399.72913,129.51138,399.1798,12.37588837,130832.3229,0,0,0,0,9.522558555,399.54602,0,0,0,0,59.999,0,9.319099031,0.049150249,0,0,0,0,0,0,0,0,0,0,0,0,0
12.10659821,131108.1288,-107.8593049,131083.0556,132.1297971,131158.2754,9.150135988,402.47578,-110.695446,402.65889,129.253549,401.0109,12.12378694,131108.1288,0,0,0,0,9.23035008,402.10956,0,0,0,0,60,0,9.25320761,0.057373617,0,6.045227118,129750.7266,-113.887025,129611.8984,126.0598838,129835.5469,-179.5028765,406.946167,60.57037711,407.2608948,-59.4937139,407.5183716,6.072693017,129731.9219,0,0,0,0,-179.4754055,407.2322998,0,0,0,0,60,0,9.06193563,-3.044644657,0,6.050434317,129302.8534,-113.9097392,129252.7069,126.0965516,129327.9267,-179.4847589,403.94066,60.56163895,403.94066,-59.53604449,404.12377,6.079082206,129302.8534,0,0,0,0,-179.4904885,403.94066,0,0,0,0,60,0,9.08530908,-3.045002805,0,12.16962357,131158.2754,-107.8134683,130531.4436,132.1928225,131208.4219,9.390778262,398.81358,-110.6266911,399.1798,129.3223039,398.63047,12.18108272,130957.6892,0,0,0,0,9.356400794,398.81358,0,0,0,0,60,0,9.342355033,0.04904697,0,0,0,0,0,0,0,0,0,0,0,0,0
